entity_id,entity_name,entity_types,cle_date,date_graphe,dateSource_graphe,fichier_these,ligne_these,citation_verbatim,date_dans_le_texte,statut,ecart,decision_requise,question_pour_mael,notes
52825e0addb24136bf45eace9724984b,InfrastructureEvent — Braiins / Stratum V2 (protocole communication hashers/pools),InfrastructureEvent,date,2019,Wirdum 2019,assets/MD/01_chapitre_I.md,317,"…de mineur en réduisant leur dépendance vis-à-vis des pools de minage : c'est la cas de Stratum V.2, développé par Braiin (entreprise liée à Slushpool) visant à améliorer le protocole Stratum,…",,accord_granularite_differente,,non,,"Stratum V2 / Braiins est cite (ch.I l.317) sans date ; la reference Wirdum (07_bibliographie.md l.1286) est datee du 5 aout 2019, ce qui corrobore l'annee du graphe."
09746caaab9347219a82b622960f3b49,InfrastructureEvent — Incident Ghash.io : dépassement 51% (janvier 2014),InfrastructureEvent,date,2014-01,Hajdarbegovic 2014,assets/MD/01_chapitre_I.md,659,"[^100]: Le 8 janvier 2014, la coopérative de minage Ghash.io, lancée par la bourse d'échange CEX.io, accumule près de 42% de la puissance de calcul total de Bitcoin, ce qui souleva l'inquiétude. La…",8 janvier 2014,accord_granularite_differente,,non,,Le graphe ne porte que 2014-01 ; la note 100 (ch.I l.659) donne le jour : 8 janvier 2014.
da2c1b40ca374770836b98990bb6d55a,Figure 5 — Division sociale du travail protocolaire et spécialisation des acteurs,InfrastructureEvent,date,2024,Rolland Maël (thèse),,,,,absent_du_texte,,non,,"Entite « Figure 5 » : la date 2024 est l'annee de la these, pas une date d'evenement. Le contenu de la figure est une image, non present dans le Markdown."
646140677b0c4a67855bdb001f4680cf,InfrastructureEvent — Limite de taille de bloc 1 Mo (15 juillet 2010),InfrastructureEvent,date,2010-07-15,Bier 2021d,assets/MD/01_chapitre_I.md,327,"…de « *verrous de base de données* ») était passée inaperçue[^104]. La limite de 1 Mo n'a été introduite que le 15 juillet 2010[^105] et fut dissimulée par Nakamoto (Apodaca 2015), qui demande…",15 juillet 2010,accord,,non,,Doublon fonctionnel de #71 et #92.
644be87209214927af0a4ffb959df6d8,InfrastructureEvent — Introduction des frais relais minimums (protocole),InfrastructureEvent,date,2012,Bradbury 2014,assets/MD/01_chapitre_I.md,327,"…du logiciel client, Möser et Böhme 2015, p. 3). C'est dans un second temps que des frais relais minimums seront implémentés protocolairement et leurs paramètres seront d'ailleurs modifiés…",,absent_du_texte,,non,,"L'introduction des frais relais minimums est attestee (ch.I l.327) mais NON DATEE (« dans un second temps »). L'annee 2012 du graphe n'est pas attestee par la these. Le « 2012 » du ch.III l.87 concerne la PR #443 (verification des entrees dupliquees), un autre objet."
e7825fb2b95343959119bcc866c0390f,InfrastructureEvent — Op_Return War (conflit sur les usages non-monétaires de Bitcoin),InfrastructureEvent,date,2014,,assets/MD/01_chapitre_I.md,377,"…base de données UTXO de Bitcoin* » (Bitcoin Core 2014) que, en mars 2014, la version 0.9.0 du logiciel Bitcoin fait de l'instruction OP_RETURN un type de transaction standard, dorénavant relayé…",mars 2014,accord,,non,,"La « guerre de l'OP_RETURN » est situee autour de mars 2014 (ch.I l.377 et note 129, l.717 : « le 19 mars 2014 (date de l'implémentation de l'OP RETURN) »)."
ae0f729d88cf472db6b6aeb80783594f,InfrastructureEvent — Retrait de Nakamoto (décembre 2010),InfrastructureEvent,date,2010-12,Nakamoto 2011,assets/MD/01_chapitre_I.md,661,"…resté actif sur les forums, Nakamoto va disparaître sans crier gare. Son dernier message public date du 12 décembre 2010 et annonce simplement quelques correctifs nouvellement implémentés…",12 décembre 2010,accord_granularite_differente,,non,,Le graphe ne porte que 2010-12 ; la note 101 donne le jour. Attention : la note 102 (l.663) donne un dernier ECRIT prive au 26/04/2011 — deux actes distincts.
fda844ff24dc4fe6882516b72e6d71ce,InfrastructureEvent — BIP-0001 : institutionnalisation du processus de développement Bitcoin,InfrastructureEvent,date,2011,,assets/MD/01_chapitre_I.md,267,"…et de proposer des modifications protocolaires est tôt encadré, avec la mise en place en 2011 des « *Bitcoin Improvement Proposals* », ou « BIP »[^72], par exemple (cf. Chap. III). Ce sont eux aussi…",2011,accord,,non,,Troisieme entite du graphe pour le meme fait (voir #75 et #105).
eb2cb7c7f3c44cd2b8d01fe8bbad5a5a,InfrastructureEvent — Dust limit (limite de poussière Bitcoin),InfrastructureEvent,date,2010,Champagne 2014 p. 205-212,assets/MD/01_chapitre_I.md,327,…2014; Lopp 2021). Ces deux mécanismes ne sont d'ailleurs pas les seuls. Nakamoto a ajouté une « limite de poussière » (« *dust limit* ») visant à parer aux situations similaires : toute UTXO…,,absent_du_texte,,non,,"Le « dust limit » est decrit (ch.I l.327, Champagne 2014 p. 205-212) mais jamais date. L'annee 2010 du graphe n'est ni confirmee ni refutee."
398e5477ea2041a1a030330178fb9c52,InfrastructureEvent — Flood attacks / attaques DOS par spam de transactions,InfrastructureEvent,date,2011,Lopp 2021,assets/MD/01_chapitre_I.md,327,…seuil minimum de « frais relais » vise directement à parer aux risques DOS causés par les « *flood attacks* » - l'envoi d'un très grand nombre de transactions de montant infinitésimal pour…,,absent_du_texte,,non,,Les « flood attacks » sont decrites (ch.I l.327) mais jamais datees ; le texte dit seulement que les frais relais minimums arrivent « dans un second temps ». L'annee 2011 du graphe n'est pas attestee.
496ef75551f5475ab7f7ec0c6f31052a,InfrastructureEvent — BitDNS : projet DNS distribué précurseur de Namecoin (nov. 2010),InfrastructureEvent,date,2010-11,Nakamoto 2010b,assets/MD/01_chapitre_I.md,349,"…III), en 2010, il n'en est rien. Namecoin s'inspire d'un projet de DNS distribué discuté dès novembre 2010 sur Bitcointalk, « *BitDNS* », dont l'annonce sur Bitcointalk fut reçue avec…",dès novembre 2010,accord,,non,,
feb3b3b528af4403a43cb63516a4f212,InfrastructureEvent — ICANN : gouvernance centralisée du DNS (cible cypherpunk),InfrastructureEvent,date,1998,DeNardis et Musiani 2014,assets/MD/01_chapitre_I.md,677,"…Assigned Numbers Authority (IANA) au sein de l\'ICANN, a toujours été exécutée dans le cadre d\'un contrat avec le ministère du Commerce des États-Unis, qui joue également un rôle direct…",,absent_du_texte,,non,,"L'ICANN est citee 4 fois (ch.I l.345, l.347, note 109 l.677) et jamais datee. L'annee 1998 du graphe vient de DeNardis et Musiani 2014, pas de la these."
500e47a7ba0346be981231b81afe7e88,InfrastructureEvent — Premiers NFT sur Namecoin (détournement d'usage),InfrastructureEvent,date,2011,Whitebbit1111 2022,assets/MD/01_chapitre_I.md,347,"…public émettant sa propre UCN après Bitcoin est le « *Namecoin *» (ticker : NMC), lancé en avril 2011[^110] [(Loibl 2014, p. 107, Sedgwick 2018c](https://www.zotero.org/google-docs/?ferZMf)).…",,absent_du_texte,,non,,Les « premiers NFT sur Namecoin » ne sont pas mentionnes dans la these ; seul Namecoin l'est (avril 2011). La source du graphe est un billet externe (Whitebbit1111 2022).
de8f9cb71cfd4d75bd5129622d3eace7,InfrastructureEvent — CoinMarketCap : plateforme données cryptomarché (2013),InfrastructureEvent,date,2013,ElBahrawy et al. 2017,assets/MD/01_chapitre_I.md,673,…concernant l'évolution des parts de marché des différentes CM entre le 28 avril 2013 et le 13 mai 2017 montre que près de sept CM apparaissaient chaque semaine et qu'un nombre…,,absent_du_texte,,non,,"CoinMarketCap n'apparait qu'une fois (note 107, ch.I l.673) comme source de donnees, sans date de creation. 2013 n'est pas atteste."
08a230a6d478497b8a2d0b155bc89db1,InfrastructureEvent — CoinGecko : plateforme données cryptomarché,InfrastructureEvent,date,2014,CoinGecko 2020,assets/MD/01_chapitre_I.md,675,[^108]: Données tirées du site référence CoinGecko (<https://www.coingecko.com/fr/global_charts> \[consultation au 01/09/2020\]).,,absent_du_texte,,non,,CoinGecko n'apparait que comme source de donnees (consultation au 01/09/2020). Sa date de creation (2014) n'est pas dans la these.
75ac54bedbfb4fe5a5f32aa8f0e74677,InfrastructureEvent — BTCC : plateforme d'échange Bitcoin chinoise (Bobby Lee),InfrastructureEvent,date,2013,,assets/MD/01_chapitre_I.md,359,"…Charlie Lee, ancien employé de Google et frère de Bobby Lee (fondateur des pièces numismatiques Cascascius et de la plateforme d'échange Chinoise BTCC, cf. Chronologie n°6 et section I.2.I).…",,absent_du_texte,,non,,"BTCC est cite une fois (ch.I l.359) sans date de creation. 2013 n'est pas atteste. NB : le texte attribue Casascius a Bobby Lee, alors que le graphe l'attribue a Mike Caldwell (#238)."
58f3e1dccd4c42d9ba7194d20314ed57,"InfrastructureEvent — RipplePay : réseau de confiance P2P précurseur de Ripple (Ryan Fugger, 2004)",InfrastructureEvent,date,2004,,assets/MD/01_chapitre_I.md,699,"[^120]: Ses inspirations remontent à Ryan Fugger qui, avec sa compagnie « *RipplePay* » lancée en 2004, visait à créer un réseau de confiance P2P où chaque utilisateur peut prêter directement aux…",2004,accord,,non,,
9041eaed3b7f4e1d9d276f5ca1b42d0e,InfrastructureEvent — OpenCoin / Ripple Labs : fondation de Ripple (2012),InfrastructureEvent,date,2012,,assets/MD/01_chapitre_I.md,363,"…tentatives de King de « révolutionner » les voies de consensus feront des émules. Septembre 2012 voit « *Ripple* » (ticker : XRP, [BitMEX Research 2018)](https://www.zotero.org/google-docs/?qiCcMV),…",septembre 2012,accord_granularite_differente,,non,,"Le graphe ne porte que l'annee 2012 pour la fondation d'OpenCoin/Ripple Labs ; le texte date de septembre 2012 l'apparition de Ripple (protocole), ce qui n'est pas exactement le meme objet."
cb4acdc336754f22840ba9a4192a941e,InfrastructureEvent — Première ICO : Mastercoin (31 juillet 2013),InfrastructureEvent,date,2013-07-31,,assets/MD/01_chapitre_I.md,373,"…à la faveur d'un *rebranding* effectué en 2015 par les concepteurs (Rizzo 2015). Son réseau, lancé le 31 juillet 2013, fait suite à la publication par J.R. Willet, dès janvier 2012, du WP…",31 juillet 2013,accord,,non,,
a1135fa80cde427d9d7ca42e4b494a04,InfrastructureEvent — Bitcoin Core 0.9.0 : OP_RETURN limité à 40 octets (mars 2014),InfrastructureEvent,date,2014-03,,assets/MD/01_chapitre_I.md,377,"…base de données UTXO de Bitcoin* » (Bitcoin Core 2014) que, en mars 2014, la version 0.9.0 du logiciel Bitcoin fait de l'instruction OP_RETURN un type de transaction standard, dorénavant relayé…",mars 2014,accord,,non,,La note 129 (ch.I l.717) precise « le 19 mars 2014 (date de l'implémentation de l'OP RETURN) » ; la reference Bitcoin Core (07_bibliographie.md l.152) porte la meme date.
56a70d9580224ae6b51334139b921ee0,InfrastructureEvent — Lancement de Counterparty / XCP (janvier 2014),InfrastructureEvent,date,2014-01,,assets/MD/01_chapitre_I.md,375,"…d'appréhender l'opprobre communautaire que ces usages suscitaient (voir Annexe n°IV.1). Lancé en janvier 2014, il est assez similaire à ses prédécesseurs, bien que plus complet en ce qu'il introduit…",janvier 2014,accord,,non,,Le meme passage precise « l'émission débutée le 02 janvier 2014 dura 30 jours ».
ba1d7f22fdef48b4bbc489e736810412,"InfrastructureEvent — Kraken : plateforme d'échange cryptos (Jesse Powell, 2011)",InfrastructureEvent,date,2011,,assets/MD/01_chapitre_I.md,699,"…le fondateur de MtGox, Jed McCaleb et Arthur Britto, qui s'associent à Jesse Powell (CEO de la plateforme d'échange *Kraken*), à David Schwartz, ainsi qu'à Chris Larsen (*Ibid* et [Bradbury…",,absent_du_texte,,non,,"Kraken est citee 7 fois, jamais datee. La fondation 2011 n'est pas attestee par la these."
fa805d2b30894bf0a39d621406b22cbe,InfrastructureEvent — Doge4Water et campagnes caritatives Dogecoin (2014),InfrastructureEvent,date,2014,,assets/MD/01_chapitre_I.md,709,…[(Coldewey 2014)](https://www.zotero.org/google-docs/?Sjx8Rh); la communauté lance aussi l'opération «* Doge4Water campaign *» et lève des fonds pour la Kenyan Water Charity [(Gilbert…,janvier 2014 (contexte de la note),accord,,non,,"La note 125 (ch.I l.709) commence par « En janvier 2014 » et enumere les campagnes caritatives, dont Doge4Water."
dbf09eba683d492da97f27513d7a4752,InfrastructureEvent — Lancement de Tether / USDT via Mastercoin/Omni (2015),InfrastructureEvent,date,2015,,assets/MD/01_chapitre_I.md,373,"…by Standard Transaction Embedding Records* », ticker : MSC) devenu « Omni » à la faveur d'un *rebranding* effectué en 2015 par les concepteurs (Rizzo 2015). Son réseau, lancé le 31 juillet…",2015 (rebranding Mastercoin -> Omni),desaccord_non_arbitrable,1 an,oui,"Le graphe porte DEUX entites pour Tether/USDT : #142 datee 2014 et #166 datee 2015. Le texte ne date pas le lancement de Tether ; seul le rebranding Mastercoin/Omni est date de 2015. Quelle date, et faut-il fusionner ?",DOUBLON A DATES DIVERGENTES dans le graphe (2014 vs 2015) pour le meme objet.
b3d5131dbe224d39bf4527581dd095c9,InfrastructureEvent — Bitcoin XT : fork Big Blockers (2015),InfrastructureEvent,date,2015,,assets/MD/02_chapitre_II.md,406,"…révèlent des divisions au sein des « Core développeurs ». En août 2015, G. Andresen et M. Hearn lancent Bitcoin XT, une implémentation augmentant la limite à 8 Mo. Sans adhésion, elle…",août 2015,accord_granularite_differente,,non,,Le graphe ne porte que l'annee ; le texte donne le mois et ajoute l'abandon « en janvier 2016 ».
af1041289a1847b0890e7d76bcb856cd,InfrastructureEvent — Bitcoin Classic : fork Big Blockers (2016),InfrastructureEvent,date,2016,,assets/MD/02_chapitre_II.md,406,"…elle est abandonnée en janvier 2016. D'autres propositions, comme « Bitcoin Unlimited », « Bitcoin Classic », connaîtront le même sort : les mineurs et les utilisateurs n'adhèrent pas. | |",,absent_du_texte,,non,,Bitcoin Classic est cite sans date (ch.II l.406). 2016 n'est pas atteste par le texte.
f535babd17f4456bae93f6e02cb93337,InfrastructureEvent — New York Agreement : tentative de conciliation Scaling Debate (mai 2017),InfrastructureEvent,date,2017-05,,assets/MD/02_chapitre_II.md,402,"…(Bier 2021b) ; puis « Scaling III » à Milan en octobre 2016. Le « *New York Agreement* » de mai 2017, initié par B. Silbert (CEO de « Digital Currency Group ») et dernière tentative de…",mai 2017,accord,,non,,
9aac15db0a154d50855a24fca026aab4,InfrastructureEvent — Activation de SegWit via UASF (1er août 2017),InfrastructureEvent,date,2017-08-01,,assets/MD/02_chapitre_II.md,402,"…exclusive des mineurs. Cette initiative conduira à l'adoption effective de SegWit le 1^er^ août 2017, sans l'augmentation de la taille des blocs prévue par SEGWIT2X. En réponse, les « *Big…",août 2017,accord_granularite_differente,,non,,Le graphe porte 2017-08-01 ; le texte ne donne que le mois.
c485443e2a604bc98eb6826417438bfb,"InfrastructureEvent — Conférence Scaling Bitcoin, Montréal (septembre 2015)",InfrastructureEvent,date,2015-09,,assets/MD/02_chapitre_II.md,402,"…traitement. Les deux camps sont représentés à la première conférence dédiée de Montréal, en septembre 2015, avec G. Andresen pour les « *Big Blockers* » et G. Maxwell pour les « *Small Blockers* »…",septembre 2015,accord,,non,,
0eb8e8c40dca46c0b2a860444b29a454,"InfrastructureEvent — Proof of Keys Day (3 janvier, annuel depuis 2019)",InfrastructureEvent,date,2019-01-03,,,,,,absent_du_texte,,non,,"« Proof of Keys Day » : une seule occurrence dans la these, hors datation. La date 2019-01-03 n'est pas attestee."
1ec1befcb68c4886917b9b37f1ac4fed,InfrastructureEvent — HODL : naissance d'un mème et d'une pratique communautaire (décembre 2013),InfrastructureEvent,date,2013-12,,,,,,absent_du_texte,,non,,"HODL apparait 4 fois dans la these, jamais date. La date 2013-12 du graphe n'est pas attestee."
3a7d7850c35842dc9127080eb7d30db3,InfrastructureEvent — Article PCWorld sur Bitcoin (décembre 2009),InfrastructureEvent,date,22/12/2009,,,,,,absent_du_texte,,non,,L'article PCWorld de decembre 2009 n'est pas dans la these. NB : le graphe porte 22/12/2009 ici et 2010-12 pour #118 — deux entites voisines a un an d'ecart.
94ce188ef0534c1e8601226fc60163dd,InfrastructureEvent — Lancement Litecoin (LTC) par Charlie Lee (2011),InfrastructureEvent,date,2011-10-07,Vérification externe 02/08/2026 ; thèse ch.I l.359,assets/MD/01_chapitre_I.md,359,"…les modifications effectuées, à l'image de sa communication, sont simples. Il est lancé début octobre 2011 par Charlie Lee, ancien employé de Google et frère de Bobby Lee (fondateur des pièces…",début octobre 2011,accord_granularite_differente,,non,,"Le graphe porte 2011-10-07, compatible avec « début octobre 2011 ». Le numero de ligne annonce par l'audit anterieur (ch.I l.359) est EXACT."
2a82b098ae8c4ec2ba420111cfe9493d,"InfrastructureEvent — Colored Coins (protocole méta-token sur Bitcoin, 2012)",InfrastructureEvent,date,27/09/2012,,assets/MD/01_chapitre_I.md,371,"À partir de 2012, les « *monnaies alternatives* \[sont\] *un sujet populaire dans l\'espace Bitcoin *» et à côté de *« Litecoin* \[,\] *Primecoin* \[,\] *Ripple,* \[en émergent\] *de nouvelles*…",2012,accord_granularite_differente,,non,,Le graphe porte 27/09/2012 ; la these ne date les Colored Coins qu'a travers le contexte « À partir de 2012 » (ch.I l.371). Le jour n'est pas atteste.
af85b2621cb14132a88ffcb4e8185ac9,InfrastructureEvent — Lancement Peercoin (PoS) par Sunny King / Scott Nadal (2012),InfrastructureEvent,date,19/08/2012,,assets/MD/01_chapitre_I.md,361,"…la première CM à remettre en cause le consensus par la PoW est le «* Peercoin *» (ticker : PPC) annoncé en août 2012. Sa communication est claire : elle serait plus écologique, car sa…",août 2012,accord_granularite_differente,,non,,Le graphe porte 19/08/2012 ; le texte dit « annoncé en août 2012 ». La reference King & Nadal (07_bibliographie.md l.656) est datee du 19 aout 2012 : le jour vient de la bibliographie.
04de601cb8024a0a9e9f81974f1c8116,InfrastructureEvent — WordPress accepte les paiements en Bitcoin (2012),InfrastructureEvent,date,15/11/2012,,,,,,absent_du_texte,,non,,WordPress n'apparait pas dans la these. La date 15/11/2012 n'est pas attestee.
75f5c97d0a2648aea297475fa514300a,InfrastructureEvent — Rapport BCE sur les monnaies virtuelles (octobre 2012),InfrastructureEvent,date,01/10/2012,,assets/MD/01_chapitre_I.md,281,"…https://www.zotero.org/google-docs/?3C0YLn), s'y impose. Les premières publications et mises en garde (European Central Bank 2012, par exemple) poussent à l'émergence de premiers services de…",2012,accord_granularite_differente,,non,,Le rapport BCE est cite par son annee seule ; le 01/10/2012 du graphe est un jour de remplissage non atteste.
f5161f664dbd43929b59d560548ddd87,InfrastructureEvent — Lancement Darkcoin / Dash (2014),InfrastructureEvent,date,18/01/2014,,assets/MD/01_chapitre_I.md,365,"…en useront régulièrement pour lever des fonds pour différentes causes[^125]. Concluons par le « Darkcoin » / « Dash » (ticker : DASH), lancé début 2014. Il démontre comment les différentes…",début 2014,accord_granularite_differente,,non,,Le graphe porte 18/01/2014 ; le texte situe Darkcoin « début 2014 ». Compatible.
3198fc1ff3d748b78f220b5699264a44,InfrastructureEvent — Chine interdit les institutions d'utiliser Bitcoin (décembre 2013),InfrastructureEvent,date,05/12/2013,,,,,,absent_du_texte,,non,,L'interdiction chinoise faite aux institutions (decembre 2013) n'apparait pas dans le texte courant FR ; « China » n'apparait qu'en bibliographie.
d7fdcd25ac024e799bbaa6c9bda0a607,InfrastructureEvent — France rapport TraFin et régime fiscal du Bitcoin (2014),InfrastructureEvent,date,11/07/2014,,,,,,absent_du_texte,,non,,Le rapport TracFin/regime fiscal francais de 2014 n'apparait pas dans le texte courant FR.
fcddab6ea50c4380a94c2d5dc8b00480,"InfrastructureEvent — BitGo lève 12 millions $ (portefeuille multi-sig, 2014)",InfrastructureEvent,date,13/05/2014,,assets/MD/01_chapitre_I.md,619,"…Implémentée dans la version logicielle Bitcoin d'avril 2013, elle est intégrée dès août par l'entreprise BitGo dans une solution de garde (O'Brien 2014) et essaime (Bitpay, Coinbase, etc). La BIP…",,absent_du_texte,,non,,BitGo est cite (ch.I l.619) sans date de levee de fonds. Le 13/05/2014 n'est pas atteste.
d02f0c0a011a4ca09cf826f684f10222,InfrastructureEvent — ASIC Antminer S5 (1 TH/s) par Bitmain (2014),InfrastructureEvent,date,01/12/2014,,assets/MD/01_chapitre_I.md,441,"…l'expérience montre que ce choix fut vain puisque des ASICs apparaîtront (on retrouve ici l'entreprise Bitmain), charriant avec eux des controverses communautaires quant à l'opportunité…",,absent_du_texte,,non,,"Bitmain est citee 2 fois, jamais datee. Les modeles Antminer S5/S9 n'apparaissent pas."
3c3d4fec977c4e788b850a0ea5cbebfa,"InfrastructureEvent — Lancement d'Ethereum (Frontier, 30 juillet 2015)",InfrastructureEvent,date,30/07/2015,,assets/MD/01_chapitre_I.md,399,"…2017](https://www.zotero.org/google-docs/?SXx4xN)). Ethereum passe du « rêve » (Gerring, 2016) à la réalité le 20 juillet 2015, avec la publication de « Frontier » (première version «…",20 juillet 2015,desaccord_these_probablement_fausse,10 jours,oui,"Voir la question posee pour #1 : ch.I l.399 et l.443 disent 20/07/2015, ch.III l.529 et les annexes disent 30/07/2015. Le graphe suit 30/07. Le numero de ligne annonce par l'audit anterieur (ch.I l.399) est EXACT.",CONTRADICTION INTERNE A LA THESE. Le graphe n'est pas en cause ; c'est le ch. I qui diverge du ch. III et des annexes.
544943d3d87a4c898c5e706622b2df97,InfrastructureEvent — France audition Commission des Finances sur les cryptomonnaies (2015),InfrastructureEvent,date,07/11/2014,,,,,,absent_du_texte,,non,,L'audition de la Commission des Finances francaise n'apparait pas dans le texte courant FR. NB : le nom de l'entite dit « (2015) » alors que son attribut date porte 07/11/2014 — INCOHERENCE INTERNE DU GRAPHE.
3dd742f499c64c5ba60e874c0435e859,InfrastructureEvent — eBay / PayPal intègre Bitcoin (2014-2015),InfrastructureEvent,date,08/09/2014,,,,,,absent_du_texte,,non,,L'integration de Bitcoin par eBay/PayPal n'apparait pas dans le texte courant FR.
07715d5ff1d647e88fa6a2f94be1a102,InfrastructureEvent — ASIC Antminer S9 (14 TH/s) par Bitmain (2016),InfrastructureEvent,date,12/06/2016,,assets/MD/01_chapitre_I.md,441,"…l'expérience montre que ce choix fut vain puisque des ASICs apparaîtront (on retrouve ici l'entreprise Bitmain), charriant avec eux des controverses communautaires quant à l'opportunité…",,absent_du_texte,,non,,Doublon de #184 pour le modele S9.
75ca941e17f4489fa47ced4aeafdd2f8,InfrastructureEvent — BitGo lève 49 millions $ (octobre 2016),InfrastructureEvent,date,06/10/2016,,assets/MD/01_chapitre_I.md,619,"…Implémentée dans la version logicielle Bitcoin d'avril 2013, elle est intégrée dès août par l'entreprise BitGo dans une solution de garde (O'Brien 2014) et essaime (Bitpay, Coinbase, etc). La BIP…",,absent_du_texte,,non,,Doublon de #183 pour la levee de 49 M$.
55f0a933c1f6483f80adda294c744961,InfrastructureEvent — Lancement bourse d'échange Bitcoin en Inde (2016),InfrastructureEvent,date,01/07/2016,,,,,,absent_du_texte,,non,,Le lancement d'une bourse Bitcoin en Inde n'apparait pas dans la these.
fb4d19f9cec5420fbadd1b074d7872a4,InfrastructureEvent — Annulation du New York Agreement / SegWit2x (novembre 2017),InfrastructureEvent,date,11/11/2017,,assets/MD/02_chapitre_II.md,402,"…(Bier 2021b) ; puis « Scaling III » à Milan en octobre 2016. Le « *New York Agreement* » de mai 2017, initié par B. Silbert (CEO de « Digital Currency Group ») et dernière tentative de…",,absent_du_texte,,non,,"L'annulation de SegWit2x (novembre 2017) n'est pas dans le texte courant ; « SegWit2x » n'apparait qu'une fois, en bibliographie."
bcadca2adf144ddbb061b722a8c85a80,InfrastructureEvent — Coinbase atteint 5 millions utilisateurs (2017),InfrastructureEvent,date,08/01/2017,,,,,,absent_du_texte,,non,,"Le seuil des 5 millions d'utilisateurs Coinbase n'apparait pas dans la these (le texte cite Coinbase comme indicateur, sans ce chiffre date)."
b3e21da76d6548fda0625c0410af758c,"InfrastructureEvent — Lancement Binance (plateforme d'échange mondiale, 2017)",InfrastructureEvent,date,14/07/2017,,,,,,absent_du_texte,,non,,Binance n'apparait dans aucun des 8 fichiers FR.
238900a65cec44bcad171c31850bc611,Scaling Debate (2015-2017),GovernanceConflict,period,2015-2017,,assets/MD/02_chapitre_II.md,406,"…et les positions des acteurs dans l'écosystème. La première augmentation de la limite est proposée en 2013, mais les débats s'intensifient en 2015 (Wirdum 2017). Des projets de nouvelles…",2013 / 2015 / août 2017,accord_granularite_differente,,non,,"L'intervalle 2015-2017 du graphe est compatible avec la periodisation du texte, qui fait toutefois remonter la premiere proposition a 2013."
d3db9a3bd38441f48ef0e79eecb44bb0,Conflit DAO Fork (2016),GovernanceConflict,period,juin-juillet 2016,,assets/MD/03_chapitre_III.md,559,"…un «* exploit similaire dans la fonction splitDAO* » (*Ibid.*). Au petit matin du 17 juin, une attaque est lancée impliquant cette fonction, qui est un dispositif innovant conçut par «…",juin – juillet 2016,accord,,non,,"La periodisation de la crise du Hard Fork court du 17 juin 2016 (attaque, ch.III l.559) au 20 juillet 2016 (fork, ch.III l.733 : le repertoire ETHC est cree « le 10 juillet, en amont du Fork »)."
14985e18fb394a4f90f5644668f0fb93,Controverse ASIC et centralisation du minage,GovernanceConflict,period,2012-2018,,assets/MD/01_chapitre_I.md,441,"…montre que ce choix fut vain puisque des ASICs apparaîtront (on retrouve ici l'entreprise Bitmain), charriant avec eux des controverses communautaires quant à l'opportunité d'actions…",,absent_du_texte,,non,,La controverse ASIC est attestee (ch.I l.441) mais jamais bornee dans le temps. L'intervalle 2012-2018 du graphe n'est pas atteste.
53e16cb611ff4dd6997b42194419652d,Controverse Taproot activation (2021),GovernanceConflict,period,2021,,,,,,absent_du_texte,,non,,"« Taproot » n'apparait que dans deux citations d'entretien (ch.III l.955 et l.999, la meme citation reprise), jamais date, et jamais comme controverse d'activation. L'annee 2021 n'est pas attestee."
ad19591afb62496e90aba4dd1d65d1ef,MtGox,Organization,foundedYear,2010,,assets/MD/01_chapitre_I.md,271,"Avant MtGox et sans espace de conversion suffisant, la valeur des UCN se fait dilemme de la « *poule et de l'œuf* » puisque sans valeur, pas d'acceptation en échange et sans échanges, pas…",,absent_du_texte,,non,,Doublon de #59 : la date de creation de MtGox (2010) n'est pas ecrite dans la these.
e1891c0de0654e0697d722f8421f40f7,Paymium,ActorNonHuman,foundedYear,2011,,assets/MD/05_glossaire_annexes.md,1026,"…intéressés par les monnaies alternatives. Dès 2011, il fonde -- avec un associé -- la première place de marché Bitcoin euro au monde : « Paymium.com », qui compte près de 15 salariés aujourd'hui.…",dès 2011,accord,,non,,
8991d9f05d234b6d876d16334f60af63,Coinbase,Organization,foundedYear,2012,,assets/MD/01_chapitre_I.md,639,"…les projets et les firmes avaient recours à un financement interne. En 2012, les premiers fonds de capital-risque font leur entrée et, dès lors, ce type d'investissement ne cesse de croître et…",,absent_du_texte,,non,,"La date de fondation de Coinbase n'est pas dans la these. Le seul « 2012 » proche concerne l'entree des fonds de capital-risque, pas Coinbase."
0235afb12219443c9fd0580e7b5a07a1,Bitstamp,Organization,foundedYear,2011,,,,,,absent_du_texte,,non,,Bitstamp n'apparait dans aucun des 8 fichiers FR.
bf886a7f94454c48829b2eb7989f6e53,Kraken,Organization,foundedYear,2011,,assets/MD/01_chapitre_I.md,699,"…le fondateur de MtGox, Jed McCaleb et Arthur Britto, qui s'associent à Jesse Powell (CEO de la plateforme d'échange *Kraken*), à David Schwartz, ainsi qu'à Chris Larsen (*Ibid* et [Bradbury…",,absent_du_texte,,non,,Doublon de #164.
f38c133912434110920093c16b4ce1bc,Capability — Minage industriel ASIC,Capability,period,2013-,,assets/MD/01_chapitre_I.md,269,"…fin 2010) et la compétition accrue oppose des machines de plus en plus spécialisées (GPU, FGPA puis ASICS ; Sedgwick 2019c; cf. section suivante). Aussi, ouvrir d'autres voies d'accès à Bitcoin…",,absent_du_texte,,non,,Le passage a un minage industriel ASIC est atteste mais non date. La borne « 2013- » du graphe n'est pas attestee.
